Data;Ora UTC;ID_Transetto;Operazioni;Commento;Litter;NOTE
08/01/2026;01:01:54;62_T06;Commento;Rhizaxinella sp.  corta tonda;;
08/01/2026;01:19:59;62_T06;Commento;Rhizaxinella sp.  ;;
08/01/2026;01:25:16;62_T06;Fine transetto;Copia impatto e metti fine transetto;;
08/01/2026;01:31:20;62_T06;On Deck;ROV on TMS;;Trasferimento on TMS al 62_T04
08/01/2026;01:37:08;62_T04;Commento;Periphylla periphylla durante trasferimento on TMS;;
08/01/2026;03:20:24;62_T04;Off Deck;ROV out of TMS;;
08/01/2026;03:26:46;62_T04;Inizio transetto;;;
08/01/2026;03:28:44;62_T04;Commento;Numerose spicole di lollipop sponge;;
08/01/2026;03:33:33;62_T04;Commento;Egagropilo;;
08/01/2026;03:36:05;62_T04;Commento;Egagropilo;;
08/01/2026;04:04:48;62_T04;Commento;Rhizaxinella spp.;;
08/01/2026;04:09:56;62_T04;Commento;Cerianthus sp.;;
08/01/2026;04:32:11;62_T04;Commento;Vedi se pennatulaceo;;
08/01/2026;04:39:46;62_T04;Commento;Egagropilo;;
08/01/2026;04:42:20;62_T04;Commento;Egagropilo;;
08/01/2026;04:44:47;62_T04;Commento;Polyacanthonotus rissoanus;;
08/01/2026;04:48:21;62_T04;Commento;Rhizaxinella spp. molto corta e tonda;;
08/01/2026;04:59:29;62_T04;Commento;Egagropilo;;
08/01/2026;05:07:22;62_T04;Commento;Rhizaxinella spp. molto corta e tonda;;
08/01/2026;05:10:31;62_T04;Commento;Rhizaxinella spp. molto corta e tonda;;
08/01/2026;05:17:01;62_T04;Commento;Cerianthus sp.;;
08/01/2026;05:28:13;62_T04;Commento;A. antennatus;;
08/01/2026;05:38:19;62_T04;Commento;togliere spugne;;
08/01/2026;05:44:36;62_T04;Commento;Rhizaxinella spp. molto corta e tonda;;
08/01/2026;05:46:36;62_T04;Commento;A. antennatus;;
08/01/2026;05:54:21;62_T04;Commento;A. antennatus;;
08/01/2026;06:00:49;62_T04;Commento;Nicchio argonauta;;
08/01/2026;06:03:07;62_T04;Commento;Egagropilo;;
08/01/2026;06:10:22;62_T04;Fine transetto;;;
08/01/2026;07:10:32;62_T04;On Deck;;;Trasferimento on deck al 62_T09
08/01/2026;10:54:03;62_T09;Off Deck;;;
08/01/2026;12:29:08;62_T09;Inizio transetto;;;
08/01/2026;12:31:05;62_T09;Commento;lollipop sponge;;
08/01/2026;12:35:20;62_T09;Commento;lollipop sponge;;
08/01/2026;12:53:21;62_T09;Commento;inizio campionamento A. dichotoma;;
08/01/2026;13:07:38;62_T09;Biologico ;A. dichotoma;;il campione di dichotoma è in filameto singolo ma era accanto ad una colonia abbastanza grande e ramificata
08/01/2026;13:20:03;62_T09;Commento;lollipop sponge;;
08/01/2026;13:21:40;62_T09;Commento;A. foliacea;;
08/01/2026;13:22:50;62_T09;Commento;lollipop sponge;;
08/01/2026;13:23:19;62_T09;Commento;lollipop sponge;;
08/01/2026;13:24:56;62_T09;Commento;lollipop sponge;;
08/01/2026;13:24:56;62_T09;Commento;lollipop sponge;;
08/01/2026;13:29:03;62_T09;Commento;lollipop sponge;;
08/01/2026;13:38:24;62_T09;Commento;Polyacanthonotus rissoanus;;
08/01/2026;13:45:25;62_T09;Commento;dall'inizio del transetto sono stati osservati numerosi steli di lollipop senza pop;;
08/01/2026;13:49:18;62_T09;Commento;lollipop sponge;;
08/01/2026;13:56:24;62_T09;Commento;lollipop sponge;;
08/01/2026;14:01:20;62_T09;Commento;M. intestinalis;;
08/01/2026;14:10:42;62_T09;Commento;M. intestinalis;;
08/01/2026;15:07:37;62_T09;Commento;lollipop sponge;;
08/01/2026;15:27:43;62_T09;Commento;lollipop sponge;;
08/01/2026;15:29:15;62_T09;Commento;Faciolella oxyrincha;;
08/01/2026;15:53:56;62_T09;Commento;isidella divelte;;
08/01/2026;16:13:27;62_T09;Commento;egagropila;;
08/01/2026;16:14:32;62_T09;Commento;lollipop sponge;;
08/01/2026;16:19:52;62_T09;Fine transetto;;;
08/01/2026;17:21:52;62_T09;On Deck;;;Trasferimento on deck al 62_T07
08/01/2026;18:48:38;62_T07;Off Deck;;;
08/01/2026;19:57:59;62_T07;Inizio transetto;;;
08/01/2026;20:08:04;62_T07;Commento;Aristaeus antennatus;;
08/01/2026;20:31:36;62_T07;Commento;Egagropila;;
08/01/2026;20:37:54;62_T07;Commento;Spicole di lollipop sponge;;
08/01/2026;20:45:18;62_T07;Commento;Rizoma;;
08/01/2026;20:58:22;62_T07;Commento;Pachycerianthus sp.;;
08/01/2026;21:09:44;62_T07;Commento;Tentativo di campionamento ceriantide fallito;;
08/01/2026;21:15:40;62_T07;Commento;Egagropila;;
08/01/2026;21:22:08;62_T07;Commento;Cancella metallo;;
08/01/2026;21:23:10;62_T07;Commento;Pezzo di anfora;;
08/01/2026;21:24:21;62_T07;Commento;Uova nd su pezzo di anfora;;
08/01/2026;21:24:27;62_T07;Commento;Spugna bianca su pezzo di anfora;;
08/01/2026;21:28:19;62_T07;Commento;Egagropila;;
08/01/2026;21:42:56;62_T07;Commento;Rizoma;;
08/01/2026;21:53:09;62_T07;Commento;Foglia di Posidonia;;
08/01/2026;21:58:13;62_T07;Commento;Ceriantario;;
08/01/2026;22:03:20;62_T07;Fine transetto;;;
08/01/2026;22:56:50;62_T07;On Deck;;;Trasferimento on deck
08/01/2026;23:59:26;62_T03;Off Deck;;;
09/01/2026;01:40:41;62_T03;Inizio transetto;;;
09/01/2026;01:42:49;62_T03;Commento;Aristeus antennatus;;
09/01/2026;01:49:20;62_T03;Commento;Egagropila;;
09/01/2026;01:50:58;62_T03;Commento;Foglia posidonia;;
09/01/2026;02:01:29;62_T03;Commento;Lollipop sponge;;
09/01/2026;02:07:52;62_T03;Commento;Rami legno;;
09/01/2026;02:11:18;62_T03;Commento;Foglia posidonia;;
09/01/2026;02:15:43;62_T03;Commento;Nocantidae;;
09/01/2026;02:17:27;62_T03;Commento;Lollipop  sponge corta;;
09/01/2026;02:32:14;62_T03;Commento;P. rissoanus;;
09/01/2026;02:40:34;62_T03;Commento;Lollipop sponge;;
09/01/2026;02:43:43;62_T03;Commento;F. oxyrhynchus;;
09/01/2026;02:43:46;62_T03;Commento;Egagropila;;
09/01/2026;02:47:45;62_T03;Commento;Numerose spicole lollipop senza spugna;;
09/01/2026;02:55:31;62_T03;Commento;Anfora;Anfora;
09/01/2026;02:57:48;62_T03;Commento;Penilpidia;;
09/01/2026;02:59:39;62_T03;Commento;Penilpidia;;
09/01/2026;03:00:06;62_T03;Commento;A. antennatus;;
09/01/2026;03:05:35;62_T03;Commento;Anfora;Anfora;
09/01/2026;03:07:48;62_T03;Commento;Egagropilo;;
09/01/2026;03:16:22;62_T03;Commento;Lollipop sponge;;
09/01/2026;03:19:21;62_T03;Commento;Egagropilo;;
09/01/2026;03:24:30;62_T03;Commento;F. oxyrhynchus;;
09/01/2026;03:25:55;62_T03;Commento;Nicchio argonauta;;
09/01/2026;03:49:08;62_T03;Commento;Egagropilo;;
09/01/2026;04:00:09;62_T03;Commento;Gomma;Copertone auto;
09/01/2026;04:02:38;62_T03;Fine transetto;;;
09/01/2026;04:55:46;62_T03;On Deck;Trasferimento On deck verso 62_T05;;
09/01/2026;06:04:35;62_T05;Off Deck;;;
09/01/2026;07:44:23;62_T05;Inizio transetto;;;
09/01/2026;07:50:00;62_T05;Commento;lollipop sponge;;
09/01/2026;07:56:14;62_T05;Commento;lollipop sponge;;
09/01/2026;08:01:44;62_T05;Commento;cefalopode sul fondo;;
09/01/2026;08:13:10;62_T05;Commento;lollipop sponge;;
09/01/2026;08:42:11;62_T05;Commento;Munida sp.;;
09/01/2026;08:45:53;62_T05;Commento;Munida sp.;;
09/01/2026;08:47:16;62_T05;Commento;Spugna bianca ND;;
09/01/2026;08:52:04;62_T05;Commento;Munida sp.;;
09/01/2026;08:52:47;62_T05;Commento;inizio campionamento;;
09/01/2026;09:01:57;62_T05;Biologico ;A. dichotoma;;
09/01/2026;09:02:32;62_T05;Commento;A. foliacea;;
09/01/2026;09:20:32;62_T05;Commento;stoloniferi;;
09/01/2026;09:23:19;62_T05;Commento;inizio campionamento;;
09/01/2026;09:30:20;62_T05;Biologico ;Sclerattinie solitarie;;
09/01/2026;09:45:12;62_T05;Commento;stoloniferi;;
09/01/2026;09:48:07;62_T05;Commento;munida sp;;
09/01/2026;10:00:25;62_T05;Commento;numerose lollipop senza pop;;
09/01/2026;10:14:52;62_T05;Commento;inizio campionamento;;
09/01/2026;10:34:08;62_T05;Biologico ;cfr. Nicella granifera ;;
09/01/2026;10:43:38;62_T05;Commento;stoloniferi;;
09/01/2026;10:44:10;62_T05;Commento;periphilla;;
09/01/2026;10:45:10;62_T05;Commento;cfr. Nicella granifera ;;
09/01/2026;10:46:29;62_T05;Commento;cfr. Nicella granifera ;;
09/01/2026;10:47:08;62_T05;Commento;periphilla;;
09/01/2026;10:48:04;62_T05;Commento;spugna bianca su roccia;;
09/01/2026;10:56:06;62_T05;Commento;stoloniferi;;
09/01/2026;10:58:04;62_T05;Commento;bonellia viridis;;
09/01/2026;10:59:00;62_T05;Commento;polyacanthonotus/notacanthus;;
09/01/2026;11:14:17;62_T05;Commento;a. foliacea;;
09/01/2026;11:15:15;62_T05;Commento;a. foliacea;;
09/01/2026;11:19:42;62_T05;Commento;base di isidella divelta;;
09/01/2026;11:41:00;62_T05;Fine transetto;;;
09/01/2026;12:37:58;62_T05;On Deck;;;
09/01/2026;13:29:01;62_T02;Off Deck;;;
09/01/2026;15:02:52;62_T02;Commento;Faciolella oxyrincha vista poco prima inizio transetto;;
09/01/2026;15:06:42;62_T02;inizio transetto;;;
09/01/2026;15:26:10;62_T02;Commento;lollipop;;
09/01/2026;15:38:19;62_T02;Commento;inizio campionamento lollipop senza pop;;
09/01/2026;15:51:39;62_T02;Biologico ;stelo lollipop;;
09/01/2026;16:02:44;62_T02;Commento;egagropila;;
09/01/2026;16:23:50;62_T02;Commento;A  foliacea;;
09/01/2026;16:42:29;62_T02;Commento;Galeus melasthomus;;
09/01/2026;16:46:59;62_T02;Commento;Lollipop sponge;;
09/01/2026;17:02:14;62_T02;Commento;H. italicus;;
09/01/2026;17:04:40;62_T02;Fine transetto;;;
09/01/2026;18:10:08;62_T02;On Deck;;;
09/01/2026;19:04:08;62_T01;Off Deck;;;
09/01/2026;20:55:40;62_T01;Inizio transetto;Falso allarme;;
09/01/2026;21:02:05;62_T01;Inizio transetto;;;
09/01/2026;21:02:17;62_T01;Commento;Rhizaxinella sp.;;
09/01/2026;21:08:35;62_T01;Commento;Egagropila;;
09/01/2026;21:12:16;62_T01;Commento;Egagropila;;
09/01/2026;21:14:42;62_T01;Commento;Rhizaxinella sp.;;
09/01/2026;21:27:14;62_T01;Biologico ;Rhizaxinella sp.;;
09/01/2026;21:33:34;62_T01;Commento;Rhizaxinella sp.;;
09/01/2026;21:34:57;62_T01;Fine transetto;Transetto abortito per condizioni meteo avverse;;
09/01/2026;22:36:51;62_T01;On Deck;;;
11/01/2026;00:00:00;62_T01_new;Off Deck;;;
11/01/2026;08:52:10;62_T01_new;Inizio transetto;;;
11/01/2026;09:06:12;62_T01_new;Commento;M. intestinalis;;
11/01/2026;09:06:57;62_T01_new;Commento;lollipop sponge;;
11/01/2026;09:07:26;62_T01_new;Commento;lollipop rettangolare (gia campionata);;
11/01/2026;09:08:07;62_T01_new;Commento;lollipop sponge;;
11/01/2026;09:11:46;62_T01_new;Commento;ceramaster;;
11/01/2026;09:25:03;62_T01_new;Commento;lollipop sponge;;
11/01/2026;09:33:24;62_T01_new;Commento;lollipop sponge;;
11/01/2026;09:35:08;62_T01_new;Commento;lollipop sponge;;
11/01/2026;09:37:31;62_T01_new;Commento;munida;;
11/01/2026;09:41:43;62_T01_new;Commento;anfora;;
11/01/2026;09:42:02;62_T01_new;Commento;cerianthus sp. ;;
11/01/2026;09:43:12;62_T01_new;Commento;pachycerianthus;;
11/01/2026;09:43:54;62_T01_new;Commento;la registrazione è stata interrotta e ripresa perche il dvr si è bloccato;;
11/01/2026;09:53:39;62_T01_new;Commento;lollipop sponge;;
11/01/2026;09:59:51;62_T01_new;Commento;lollipop sponge;;
11/01/2026;10:07:47;62_T01_new;Commento;lollipop sponge;;
11/01/2026;10:09:58;62_T01_new;Commento;Spugna bianca ND;;
11/01/2026;10:11:28;62_T01_new;Commento;inizio campionamento;;
11/01/2026;10:22:38;62_T01_new;Biologico ;porifero bianco;;
11/01/2026;10:25:52;62_T01_new;Commento;lollipop sponge;;
11/01/2026;10:32:53;62_T01_new;Commento;cerianthus sp.;;
11/01/2026;10:33:49;62_T01_new;Commento;egagropila;;
11/01/2026;10:36:25;62_T01_new;Commento;Faciolella oxyrincha;;
11/01/2026;10:40:21;62_T01_new;Commento;lollipop sponge;;
11/01/2026;10:41:53;62_T01_new;Commento;lollipop sponge;;
11/01/2026;10:47:10;62_T01_new;Commento;lollipop sponge;;
11/01/2026;10:50:01;62_T01_new;Commento;lollipop sponge;;
11/01/2026;10:50:21;62_T01_new;Commento;lollipop sponge;;
11/01/2026;10:55:12;62_T01_new;Commento;lollipop sponge;;
11/01/2026;10:55:15;62_T01_new;Commento;lollipop sponge;;
11/01/2026;11:11:04;62_T01_new;Fine transetto;;;
11/01/2026;12:22:30;62_T01_new;On Deck;;;
11/01/2026;21:43:30;35_T08;Off Deck;;;
11/01/2026;22:47:39;35_T08;Inizio transetto;;;
11/01/2026;22:48:01;35_T08;Commento;Segni strascico;;
11/01/2026;22:48:49;35_T08;Commento;Egagropila;;
11/01/2026;22:49:18;35_T08;Commento;Egagropila;;
11/01/2026;22:51:40;35_T08;Commento;Aristaeomorpha foliacea;;
11/01/2026;22:53:16;35_T08;Commento;Cfr Chauliodus sloani;;
11/01/2026;22:53:17;35_T08;Commento;Hymenocephalus italicus;;
11/01/2026;22:53:55;35_T08;Commento;Egagropila;;
11/01/2026;22:54:07;35_T08;Commento;Nezumia aequalis;;
11/01/2026;22:54:41;35_T08;Commento;Egagropila;;
11/01/2026;22:59:18;35_T08;Biologico ;Isidella elongata;;
11/01/2026;23:03:10;35_T08;Commento;Egagropila;;
11/01/2026;23:04:19;35_T08;Commento;Segni di strascico;;
11/01/2026;23:06:08;35_T08;Commento;Segni di strascico;;
11/01/2026;23:10:17;35_T08;Commento;Segni di strascico;;
11/01/2026;23:10:48;35_T08;Commento;Rizoma Posidonia;;
11/01/2026;23:12:47;35_T08;Commento;Segni di strascico;;
11/01/2026;23:15:30;35_T08;Commento;Egagropila;;
11/01/2026;23:16:00;35_T08;Commento;Segni di strascico;;
11/01/2026;23:16:12;35_T08;Commento;Egagropila;;
11/01/2026;23:16:13;35_T08;Commento;Egagropila;;
11/01/2026;23:17:36;35_T08;Commento;Segni di strascico;;
11/01/2026;23:19:35;35_T08;Commento;Segni di strascico;;
11/01/2026;23:22:56;35_T08;Commento;Pesce nd;;
11/01/2026;23:23:31;35_T08;Commento;Aristaeus antennatus;;
11/01/2026;23:25:18;35_T08;Commento;Segni di strascico;;
11/01/2026;23:28:49;35_T08;Commento;Nezumia aequalis;;
11/01/2026;23:29:35;35_T08;Commento;Hymenocephalus italicus;;
11/01/2026;23:30:00;35_T08;Commento;Egagropila;;
11/01/2026;23:30:39;35_T08;Commento;Segni di strascico;;
11/01/2026;23:34:50;35_T08;Commento;Chauliodus sloani;;
11/01/2026;23:35:04;35_T08;Commento;Segni di strascico;;
11/01/2026;23:38:59;35_T08;Commento;Segni di strascico;;
11/01/2026;23:42:21;35_T08;Commento;cfr Aristaeus antennatus;;
11/01/2026;23:43:52;35_T08;Commento;Segni di strascico;;
11/01/2026;23:47:09;35_T08;Commento;Nezumia aequalis;;
11/01/2026;23:48:51;35_T08;Commento;Segni di strascico;;
11/01/2026;23:50:02;35_T08;Commento;Rizoma Posidonia;;
11/01/2026;23:52:53;35_T08;Commento;cfr Aristaeus antennatus;;
11/01/2026;23:54:02;35_T08;Commento;Nezumia aequalis;;
11/01/2026;23:55:45;35_T08;Commento;Segni di strascico;;
11/01/2026;23:57:44;35_T08;Commento;Rizoma Posidonia;;
11/01/2026;23:59:01;35_T08;Commento;Segni di strascico;;
12/01/2026;00:00:26;35_T08;Commento;Nezumia aequalis;;
12/01/2026;00:02:24;35_T08;Commento;Egagropila;;
12/01/2026;00:02:49;35_T08;Commento;Rizoma Posidonia;;
12/01/2026;00:03:59;35_T08;Commento;Nezumia aequalis (Togli altro 600-1000);;
12/01/2026;00:06:40;35_T08;Commento;Due egagropile;;
12/01/2026;00:08:00;35_T08;Commento;Nezumia aequalis;;
12/01/2026;00:08:52;35_T08;Commento;Alcune isidelle morte;;
12/01/2026;00:12:59;35_T08;Commento;Togliere P. verrucosa;;
12/01/2026;00:13:08;35_T08;Commento;Egagropila;;
12/01/2026;00:13:30;35_T08;Commento;Facciolella/Nettastoma;;
12/01/2026;00:13:44;35_T08;Commento;Aristaeus antennatus;;
12/01/2026;00:14:21;35_T08;Commento;Egagropila;;
12/01/2026;00:14:32;35_T08;Commento;Numerose egagropile;;
12/01/2026;00:16:45;35_T08;Commento;Egagropila;;
12/01/2026;00:19:15;35_T08;Commento;Egagropila;;
12/01/2026;00:21:16;35_T08;Commento;Egagropila;;
12/01/2026;00:22:14;35_T08;Commento;Egagropila;;
12/01/2026;00:24:41;35_T08;Commento;Egagropila;;
12/01/2026;00:26:53;35_T08;Commento;Rizomi ed egagropile e Fusinus rostratus;;
12/01/2026;00:31:35;35_T08;Commento;Cnidari nd;;
12/01/2026;00:31:38;35_T08;Commento;Ramo nd morto;;
12/01/2026;00:38:23;35_T08;Commento;Aristaeus antennatus;;
12/01/2026;00:43:22;35_T08;Commento;Segni di strascico ;;
12/01/2026;00:51:26;35_T08;Commento;Coral rubble;;
12/01/2026;00:52:14;35_T08;Commento;Coral rubble;;
12/01/2026;00:55:09;35_T08;Commento;Spugna bianca incrostante;;
12/01/2026;00:55:17;35_T08;Commento;Munida sp.;;
12/01/2026;00:55:27;35_T08;Commento;Coral rubble;;
12/01/2026;00:55:46;35_T08;Commento;Facciolella oxyrhinchus;;
12/01/2026;00:56:02;35_T08;Commento;Coral ruble;;
12/01/2026;01:07:03;35_T08;Commento;Geodia sp.;;
12/01/2026;01:09:29;35_T08;Commento;Munida sp.;;
12/01/2026;01:09:47;35_T08;Commento;Munida sp.;;
12/01/2026;01:10:47;35_T08;Commento;Nezumia aequalis;;
12/01/2026;01:12:24;35_T08;Commento;Coral rubble;;
12/01/2026;01:15:35;35_T08;Commento;Anfora rotta;Anfora rotta;
12/01/2026;01:21:00;35_T08;Commento;Segni di strascico ;;
12/01/2026;01:26:35;35_T08;Commento;Myctophidae;;
12/01/2026;01:35:44;35_T08;Commento;Pesce nd;;
12/01/2026;01:43:21;35_T08;Commento;cfr Aristaeomorpha foliacea;;
12/01/2026;01:46:05;35_T08;Commento;cfr Aristaeomorpha foliacea;;
12/01/2026;01:53:45;35_T08;Commento;Munida sp.;;
12/01/2026;01:55:15;35_T08;Commento;Zona già percorsa in precedenza, ritorno al transetto dopo breve deviazione;;
12/01/2026;02:12:04;35_T08;Commento;Togliere plastica;;
12/01/2026;02:13:40;35_T08;Commento;Munida sp.;;
12/01/2026;02:16:32;35_T08;Commento;Aristaeus antennatus;;
12/01/2026;02:19:36;35_T08;Commento;Nezumia aequalis;;
12/01/2026;02:22:55;35_T08;Commento;Coral rubble;;
12/01/2026;02:28:18;35_T08;Commento;Spugna bianca incrostante;;
12/01/2026;02:29:25;35_T08;Commento;Munida sp.;;
12/01/2026;02:29:39;35_T08;Commento;Munida sp.;;
12/01/2026;02:31:12;35_T08;Commento;Munida sp.;;
12/01/2026;02:31:15;35_T08;Commento;Egagropila;;
12/01/2026;02:36:51;35_T08;Commento;cfr Facciolella oxyrincha;;
12/01/2026;02:38:44;35_T08;Commento;Anseropoda placenta;;
12/01/2026;02:39:30;35_T08;Commento;Coral rubble;;
12/01/2026;02:39:52;35_T08;Commento;Munida sp.;;
12/01/2026;02:40:06;35_T08;Commento;Viminella abbattuta;;
12/01/2026;02:40:20;35_T08;Commento;Munida tenuimana;;
12/01/2026;02:41:35;35_T08;Commento;Egagropila;;
12/01/2026;02:43:54;35_T08;Commento;Egagropila;;
12/01/2026;02:44:51;35_T08;Commento;Munida sp.;;
12/01/2026;02:45:03;35_T08;Commento;Munida sp.;;
12/01/2026;02:45:57;35_T08;Commento;Munida sp.;;
12/01/2026;02:52:06;35_T08;Commento;Gryphus vitreus;;
12/01/2026;02:52:50;35_T08;Commento;Aristaeus antennatus;;
12/01/2026;02:55:19;35_T08;Commento;Gryphus vitreus;;
12/01/2026;03:00:01;35_T08;Commento;Chauliodus sloani;;
12/01/2026;03:00:02;35_T08;Commento;Anseropoda placenta;;
12/01/2026;03:00:28;35_T08;Commento;Inserisci ad uno dei due pesci Chlorophtalmus e all'altro Chauliodus;;
12/01/2026;03:02:43;35_T08;Commento;Egagropilo;;
12/01/2026;03:05:15;35_T08;Commento;Anseropoda placenta;;
12/01/2026;03:09:10;35_T08;Commento;Anseropoda placenta;;
12/01/2026;03:11:29;35_T08;Commento;Gasteropode cfr Galeodea echinophora;;
12/01/2026;03:12:01;35_T08;Commento;Anseropoda placenta;;
12/01/2026;03:24:24;35_T08;Commento;Anseropoda placenta;;
12/01/2026;03:30:08;35_T08;Commento;Coral rubble;;
12/01/2026;03:33:14;35_T08;Commento;Pesce nd;;
12/01/2026;03:36:54;35_T08;Commento;Anseropoda placenta;;
12/01/2026;03:39:40;35_T08;Commento;Coral rubble;;
12/01/2026;03:42:10;35_T08;Commento;Ripple su fango;;
12/01/2026;03:44:36;35_T08;Commento;Munida sp.;;
12/01/2026;03:47:26;35_T08;Commento;Rombo/Solea;;
12/01/2026;03:49:56;35_T08;Commento;Numerosissimi cidaridi;;
12/01/2026;03:51:31;35_T08;Commento;Numerosi cidaridi;;
12/01/2026;03:54:30;35_T08;Commento;Polpo nd;;
12/01/2026;03:59:18;35_T08;Commento;Gasteropode cfr Galeodea echinophora;;
12/01/2026;04:00:45;35_T08;Commento;Epigonus sp.;;
12/01/2026;04:01:35;35_T08;Commento;Coral rubble;;
12/01/2026;04:10:01;35_T08;Commento;Plesionika narval ;;
12/01/2026;04:10:09;35_T08;Commento;Paromola cuvieri ;;
12/01/2026;04:14:00;35_T08;Commento;Numerosi cidaridi;;
12/01/2026;04:18:00;35_T08;Commento;Facciolella oxyrhincha;;
12/01/2026;04:20:46;35_T08;Commento;Plesionika narval ;;
12/01/2026;04:26:09;35_T08;Commento;Lepidorhombus whiffiagonis;;
12/01/2026;04:31:14;35_T08;Commento;Lepidorhombus whiffiagonis;;
12/01/2026;04:33:21;35_T08;Commento;Lepidorhombus whiffiagonis;;
12/01/2026;04:34:59;35_T08;Commento;Spinolambrus macrochelos;;
12/01/2026;04:40:43;35_T08;Commento;Numerosi cidaridi anche in cluster;;
12/01/2026;04:44:18;35_T08;Commento;Numerosi cidaridi anche in cluster;;
12/01/2026;04:47:10;35_T08;Commento;Lepidorhombus whiffiagonis;;
12/01/2026;04:55:25;35_T08;Commento;Lepidorhombus whiffiagonis;;
12/01/2026;04:56:55;35_T08;Commento;Spinolambrus macrochelos;;
12/01/2026;05:03:14;35_T08;Commento;Elimina fango;;
12/01/2026;05:06:44;35_T08;Commento;Facciolella oxyrincha;;
12/01/2026;05:10:44;35_T08;Commento;Spinolambrus macrochelos;;
12/01/2026;05:14:10;35_T08;Fine transetto;Canella il fine transetto di 20 secondi prima;;
12/01/2026;05:38:31;35_T08;On Deck;;;
12/01/2026;07:25:45;35_T05;Off Deck;;;
12/01/2026;08:19:44;35_T05;Inizio transetto;Hyalinoecia tubicola;;
12/01/2026;08:21:42;35_T05;Commento;egagropila;;
12/01/2026;08:23:49;35_T05;Commento;egagropila;;
12/01/2026;08:24:08;35_T05;Commento;renella;;
12/01/2026;08:24:33;35_T05;Commento;hylinoecia tubicola;;
12/01/2026;08:27:18;35_T05;Commento;tante hylinoecia tubicola;;
12/01/2026;08:28:51;35_T05;Commento;egagropila;;
12/01/2026;08:33:39;35_T05;Commento;anfora;;
12/01/2026;08:39:08;35_T05;Commento;bonellia;;
12/01/2026;08:42:02;35_T05;Commento;munida sp;;
12/01/2026;08:43:55;35_T05;Commento;neopycnodonthe sp;;
12/01/2026;08:45:13;35_T05;Commento;munida sp;;
12/01/2026;08:45:28;35_T05;Commento;neopycnodonthe sp;;
12/01/2026;08:46:04;35_T05;Commento;munida sp;;
12/01/2026;08:48:44;35_T05;Commento;munida sp;;
12/01/2026;08:50:31;35_T05;Commento;bonellia;;
12/01/2026;08:50:32;35_T05;Commento;bonellia;;
12/01/2026;08:58:23;35_T05;Commento;coral rubble a Debdrophyllia;;
12/01/2026;08:59:22;35_T05;Commento;munida sp;;
12/01/2026;08:59:48;35_T05;Commento;neopycnodonthe sp;;
12/01/2026;09:01:27;35_T05;Commento;Epigonus sp.;;
12/01/2026;09:03:14;35_T05;Commento;munida sp;;
12/01/2026;09:03:16;35_T05;Commento;munida sp;;
12/01/2026;09:03:17;35_T05;Commento;munida sp;;
12/01/2026;09:03:18;35_T05;Commento;munida sp;;
12/01/2026;09:03:30;35_T05;Commento;Epigonus sp.;;
12/01/2026;09:03:53;35_T05;Commento;neopycnodonthe sp;;
12/01/2026;09:04:17;35_T05;Commento;parete interamente biogenica;;
12/01/2026;09:17:20;35_T05;Commento;stella tipo hacelia pero bianca;;
12/01/2026;09:27:35;35_T05;Commento;neopycnodonthe sp;;
12/01/2026;09:28:20;35_T05;Commento;Epigonus sp.;;
12/01/2026;09:28:23;35_T05;Commento;Epigonus sp.;;
12/01/2026;09:28:25;35_T05;Commento;Epigonus sp.;;
12/01/2026;09:36:22;35_T05;Commento;coral rubble piccoli mucchietti sparsi;;
12/01/2026;09:39:07;35_T05;Commento;coral rubble piccoli mucchietti sparsi;;
12/01/2026;09:49:56;35_T05;Commento;inizio campionamento;;
12/01/2026;09:55:43;35_T05;Biologico ;ramo corallo morto;;
12/01/2026;10:01:34;35_T05;Commento;munida sp;;
12/01/2026;10:03:20;35_T05;Commento;P. bogaraveo;;
12/01/2026;10:09:10;35_T05;Commento;munida sp;;
12/01/2026;10:11:47;35_T05;Commento;inizio campiopnamento;;
12/01/2026;10:13:10;35_T05;Commento;2 gamberi diversi;;
12/01/2026;10:15:23;35_T05;Commento;campionamento fallito;;
12/01/2026;10:16:59;35_T05;Commento;munida sp;;
12/01/2026;10:16:59;35_T05;Commento;munida sp;;
12/01/2026;10:17:21;35_T05;Commento;munida sp;;
12/01/2026;10:20:53;35_T05;Commento;munida sp;;
12/01/2026;10:24:32;35_T05;Commento;blocco coperto di spugne bianche;;
12/01/2026;10:27:06;35_T05;Commento;spugne piccole sferiche gialle;;
12/01/2026;10:41:55;35_T05;Commento;uovo di razza;;
12/01/2026;10:45:55;35_T05;Commento; esoscheletro di spatangus?;;
12/01/2026;10:54:29;35_T05;Commento;D. cornigera morta;;
12/01/2026;10:59:55;35_T05;Commento;D. cornigera morta;;
12/01/2026;11:04:23;35_T05;Commento;D. cornigera morta;;
12/01/2026;11:05:07;35_T05;Commento;D. cornigera morta;;
12/01/2026;11:06:46;35_T05;Commento;D. cornigera morta;;
12/01/2026;11:19:36;35_T05;Commento;Vari Callanthias ;;
12/01/2026;11:26:30;35_T05;Commento;P. bogaraveo;;
12/01/2026;11:38:41;35_T05;Commento;Fermi per problemi tecnici;;
12/01/2026;11:43:59;35_T05;Commento;Fine problemi tecnici;;
12/01/2026;12:01:36;35_T05;Commento;Holoyhuria poli;;
12/01/2026;12:02:42;35_T05;Commento;2 seppie;;
12/01/2026;12:03:49;35_T05;Commento;tanatocenosi a cornigera;;
